country,iso3c,region,region_orig,ubigeo,iso_3166_2_code,date,confirmed,deaths,recovered,total_tests,negative_tests,pcr_test_positive,serological_test_positive,ag_test_positive,pcr_serological_test_positive,zone,pop2020,surface,capital,altitude,lat,lon
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-05-05,3008,299,NA,NA,NA,896,2112,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-05-05,32339,584,NA,NA,NA,12294,20045,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-05-05,1595,62,NA,NA,NA,1244,351,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-05-05,124,1,NA,NA,NA,17,107,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2020-05-05,142,NA,NA,NA,NA,7,135,NA,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-05-05,166,1,NA,NA,NA,27,139,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-05-05,1804,149,NA,NA,NA,259,1545,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2020-05-05,144,1,NA,NA,NA,13,131,NA,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-05-05,303,1,NA,NA,NA,102,201,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-05-05,149,2,NA,NA,NA,19,130,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-05-05,378,19,NA,NA,NA,75,303,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2020-05-05,1032,38,NA,NA,NA,125,907,NA,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2020-05-05,51189,1444,15413,406579,355390,17714,33475,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2020-05-06,176,5,NA,3403,3227,23,153,NA,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-05-06,1256,85,NA,12690,11434,266,990,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2020-05-06,84,NA,NA,3851,3767,10,74,NA,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-05-06,790,20,NA,16668,15878,248,542,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-05-06,176,NA,NA,3873,3697,71,105,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-05-06,301,3,NA,6792,6491,83,218,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-05-06,4404,82,NA,18388,13984,1237,3167,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-05-06,258,3,NA,6873,6615,83,175,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2020-05-06,181,1,NA,3819,3638,30,151,NA,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-05-06,259,7,NA,5079,4820,15,244,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-05-06,708,41,NA,7837,7129,265,443,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-05-06,632,14,NA,8920,8288,188,444,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-05-06,1119,46,NA,13237,12118,269,850,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-05-06,3127,299,NA,15070,11943,897,2230,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-05-06,35299,613,NA,237155,201856,12935,22364,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-05-06,1559,67,NA,8211,6652,1211,348,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-05-06,129,1,NA,5649,5520,19,110,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2020-05-06,149,NA,NA,4594,4445,7,142,NA,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-05-06,151,1,NA,3250,3099,27,124,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-05-06,1914,184,NA,14417,12503,271,1643,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2020-05-06,149,1,NA,6271,6122,13,136,NA,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-05-06,317,1,NA,7002,6685,115,202,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-05-06,160,2,NA,6566,6406,19,141,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-05-06,443,19,NA,4326,3883,75,368,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2020-05-06,1076,38,NA,5517,4441,127,949,NA,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2020-05-06,54817,1533,17527,429458,374641,18504,36313,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2020-05-07,186,7,NA,3533,3347,23,163,NA,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-05-07,1307,93,NA,13150,11843,275,1032,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2020-05-07,90,NA,NA,4072,3982,10,80,NA,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-05-07,814,20,NA,17382,16568,256,558,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-05-07,189,NA,NA,4057,3868,80,109,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-05-07,316,3,NA,6995,6679,84,232,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-05-07,4678,82,NA,19953,15275,1330,3348,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-05-07,280,3,NA,7486,7206,85,195,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2020-05-07,176,1,NA,3964,3788,30,146,NA,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-05-07,293,7,NA,5378,5085,16,277,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-05-07,860,41,NA,8194,7334,276,584,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-05-07,655,14,NA,9442,8787,195,460,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-05-07,1206,67,NA,14051,12845,281,925,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-05-07,3268,318,NA,15779,12511,903,2365,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-05-07,37606,636,NA,245989,208383,13639,23967,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-05-07,1666,67,NA,8555,6889,1308,358,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-05-07,138,1,NA,5653,5515,23,115,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2020-05-07,155,NA,NA,4754,4599,7,148,NA,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-05-07,151,1,NA,3484,3333,24,127,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-05-07,2214,205,NA,15251,13037,284,1930,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2020-05-07,158,1,NA,6632,6474,7,151,NA,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-05-07,334,1,NA,7443,7109,122,212,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-05-07,166,2,NA,6698,6532,19,147,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-05-07,451,19,NA,4518,4067,75,376,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2020-05-07,1169,38,NA,5607,4438,156,1013,NA,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2020-05-07,58526,1627,18388,448020,389494,19508,39018,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2020-05-08,207,7,NA,3968,3761,30,177,NA,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-05-08,1390,106,NA,13701,12311,286,1104,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2020-05-08,92,NA,NA,4202,4110,10,82,NA,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-05-08,854,20,NA,18444,17590,262,592,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-05-08,203,NA,NA,4170,3967,89,114,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-05-08,328,3,NA,7447,7119,88,240,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-05-08,4968,82,NA,20985,16017,1435,3533,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-05-08,328,3,NA,8048,7720,88,240,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2020-05-08,178,1,NA,4181,4003,30,148,NA,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-05-08,323,7,NA,5775,5452,18,305,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-05-08,884,41,NA,8666,7782,289,595,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-05-08,689,14,NA,9896,9207,195,494,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-05-08,1275,66,NA,14561,13286,287,988,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-05-08,3479,347,NA,16577,13098,903,2576,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-05-08,39837,653,NA,261231,221394,14224,25613,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-05-08,1704,67,NA,8690,6986,1330,374,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-05-08,139,1,NA,5653,5514,22,117,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2020-05-08,160,NA,NA,5017,4857,7,153,NA,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-05-08,158,1,NA,3627,3469,24,134,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-05-08,2258,233,NA,16040,13782,312,1946,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2020-05-08,164,1,NA,7078,6914,9,155,NA,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-05-08,394,2,NA,8026,7632,141,253,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-05-08,166,2,NA,6831,6665,19,147,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-05-08,461,19,NA,4636,4175,75,386,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2020-05-08,1208,38,NA,5740,4532,156,1052,NA,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2020-05-08,61847,1714,19012,473190,411343,20329,41518,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2020-05-09,221,7,NA,4040,3819,30,191,NA,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-05-09,1472,106,NA,14127,12655,293,1179,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2020-05-09,92,NA,NA,4288,4196,10,82,NA,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-05-09,904,20,NA,19631,18727,266,638,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-05-09,222,NA,NA,4368,4146,105,117,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-05-09,351,3,NA,7905,7554,89,262,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-05-09,5217,119,NA,22550,17333,1477,3740,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-05-09,366,3,NA,8592,8226,89,277,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2020-05-09,185,1,NA,4347,4162,30,155,NA,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-05-09,331,7,NA,6183,5852,18,313,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-05-09,930,41,NA,10437,9507,306,624,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-05-09,764,14,NA,10873,10109,197,567,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-05-09,1394,66,NA,15814,14420,293,1101,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-05-09,3628,365,NA,17340,13712,903,2725,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-05-09,41844,662,NA,269041,227197,14608,27236,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-05-09,1735,67,NA,8774,7039,1346,389,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-05-09,150,1,NA,5658,5508,24,126,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2020-05-09,163,NA,NA,5372,5209,7,156,NA,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-05-09,162,1,NA,3966,3804,24,138,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-05-09,2388,240,NA,16663,14275,315,2073,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2020-05-09,164,1,NA,7805,7641,9,155,NA,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-05-09,428,2,NA,8775,8347,143,285,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-05-09,171,2,NA,7019,6848,21,150,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-05-09,478,19,NA,4695,4217,75,403,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2020-05-09,1255,67,NA,5987,4732,156,1099,NA,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2020-05-09,65015,1814,20246,494250,429235,20834,44181,NA,NA,NA,32625948,NA,NA,NA,NA,NA
Peru,PER,AMAZONAS,AMAZONAS,010000,NA,2020-05-10,237,8,NA,4117,3880,39,198,NA,NA,ZONA NORTE,426806,39249,Chachapoyas,2338,-6.2294,-77.8728
Peru,PER,ANCASH,ANCASH,020000,PE-ANC,2020-05-10,1507,106,NA,14364,12857,309,1198,NA,NA,ZONA CENTRO,1180638,35881,Huaraz,3073,-9.5297,-77.5292
Peru,PER,APURIMAC,APURIMAC,030000,NA,2020-05-10,93,NA,NA,4331,4238,10,83,NA,NA,ZONA SUR,430736,20896,Abancay,2500,-13.6289,-72.8861
Peru,PER,AREQUIPA,AREQUIPA,040000,PE-ARE,2020-05-10,1046,20,NA,20340,19294,280,766,NA,NA,ZONA SUR,1497438,63344,Arequipa,2429,-16.3933,-71.5289
Peru,PER,AYACUCHO,AYACUCHO,050000,PE-AYA,2020-05-10,254,NA,NA,4507,4253,105,149,NA,NA,ZONA SUR,668213,43803,Ayacucho,2797,-13.1603,-74.2253
Peru,PER,CAJAMARCA,CAJAMARCA,060000,PE-CAJ,2020-05-10,362,3,NA,8049,7687,89,273,NA,NA,ZONA NORTE,1453711,33304,Cajamarca,2731,-7.1547,-78.5108
Peru,PER,CALLAO,CALLAO,070000,PE-CAL,2020-05-10,5360,119,NA,22867,17507,1565,3795,NA,NA,ZONA CENTRO,1129854,146,Callao,27,-12.0631,-77.1469
Peru,PER,CUSCO,CUSCO,080000,PE-CUS,2020-05-10,407,3,NA,8817,8410,89,318,NA,NA,ZONA SUR,1357075,71987,Cusco,3439,-13.5192,-71.9767
Peru,PER,HUANCAVELICA,HUANCAVELICA,090000,PE-HUV,2020-05-10,193,1,NA,4462,4269,30,163,NA,NA,ZONA SUR,365317,22125,Huancavelica,3746,-12.7869,-74.9714
Peru,PER,HUANUCO,HUANUCO,100000,PE-HUC,2020-05-10,333,7,NA,6238,5905,18,315,NA,NA,ZONA CENTRO,760267,37263,Huánuco,1921,-9.93,-76.2397
Peru,PER,ICA,ICA,110000,PE-ICA,2020-05-10,1003,41,NA,10748,9745,306,697,NA,NA,ZONA SUR,975182,21306,Ica,432,-14.0636,-75.7292
Peru,PER,JUNIN,JUNIN,120000,NA,2020-05-10,798,14,NA,11062,10264,201,597,NA,NA,ZONA CENTRO,1361467,44329,Huancayo,3294,-12.0708,-75.2089
Peru,PER,LA LIBERTAD,LA LIBERTAD,130000,PE-LAL,2020-05-10,1449,66,NA,16180,14731,301,1148,NA,NA,ZONA NORTE,2016771,25495,Trujillo,74,-8.1,-79.0306
Peru,PER,LAMBAYEQUE,LAMBAYEQUE,140000,PE-LAM,2020-05-10,3655,376,NA,17667,14012,903,2752,NA,NA,ZONA NORTE,1310785,14462,Chiclayo,28,-6.7669,-79.8506
Peru,PER,LIMA,LIMA,150000,PE-LIM,2020-05-10,43284,672,NA,274422,231138,14884,28400,NA,NA,ZONA CENTRO,10628470,34824,Lima,162,-12.0453,-77.0308
Peru,PER,LORETO,LORETO,160000,PE-LOR,2020-05-10,1780,75,NA,8903,7123,1367,413,NA,NA,ZONA NORTE,1027559,368799,Iquitos,107,-3.7481,-73.2442
Peru,PER,MADRE DE DIOS,MADRE DE DIOS,170000,PE-MDD,2020-05-10,162,1,NA,5701,5539,33,129,NA,NA,ZONA SUR,173811,85301,Puerto Maldonado,204,-12.5936,-69.1767
Peru,PER,MOQUEGUA,MOQUEGUA,180000,PE-MOQ,2020-05-10,167,NA,NA,5452,5285,7,160,NA,NA,ZONA SUR,192740,15734,Moquegua,1428,-17.1942,-70.9333
Peru,PER,PASCO,PASCO,190000,PE-PAS,2020-05-10,167,1,NA,4265,4098,24,143,NA,NA,ZONA CENTRO,271904,25026,Cerro de Pasco,4373,-10.6825,-76.2569
Peru,PER,PIURA,PIURA,200000,PE-PIU,2020-05-10,2425,257,NA,17099,14674,319,2106,NA,NA,ZONA NORTE,2047954,35656,Piura,57,-5.1525,-80.6578
Peru,PER,PUNO,PUNO,210000,PE-PUN,2020-05-10,166,1,NA,8073,7907,12,154,NA,NA,ZONA SUR,1237997,66994,Puno,3848,-15.8403,-70.0281
Peru,PER,SAN MARTIN,SAN MARTIN,220000,PE-SAM,2020-05-10,466,3,NA,9093,8627,164,302,NA,NA,ZONA NORTE,899648,51306,Moyobamba,895,-6.0347,-76.9742
Peru,PER,TACNA,TACNA,230000,PE-TAC,2020-05-10,178,2,NA,7177,6999,24,154,NA,NA,ZONA SUR,370974,16076,Tacna,583,-18.0019,-70.2519
Peru,PER,TUMBES,TUMBES,240000,PE-TUM,2020-05-10,486,47,NA,4769,4283,75,411,NA,NA,ZONA NORTE,251521,4669,Tumbes,9,-3.5711,-80.4592
Peru,PER,UCAYALI,UCAYALI,250000,PE-UCA,2020-05-10,1329,66,NA,6227,4898,156,1173,NA,NA,ZONA CENTRO,589110,102199,Pucallpa,162,-8.3681,-74.5433
Peru,PER,NA,NA,NA,NA,2020-05-10,67307,1889,21349,504930,437623,21310,45997,NA,NA,NA,32625948,NA,NA,NA,NA,NA
